"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.91324200913242,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.966802281544646,"Preprocessor1_Model1"
"3","roc_auc","binary",0.910301953818828,"Preprocessor1_Model1"
"4","tss_max","binary",0.666471410755451,"Preprocessor1_Model1"
