"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",7.1,0.965124384993507,0.00168059261289643,0.963138454692314,0.964453877122551,0.964813804534771,0.96551107933902,0.967704709278878
"2","brick_sst",21.34,0.895225265111015,0.00477606806493548,0.890655502957803,0.890685920944565,0.894977261542592,0.898183983646217,0.9016236564639
"3","brick_tbtm",13.57,0.933361238817442,0.0018097795942041,0.931592437723509,0.931737119958643,0.933579398974758,0.93388851362426,0.936008723806038
"4","brick_sss",17.27,0.915217263734145,0.0022121789562204,0.912672268166984,0.913650225365199,0.91478862951299,0.917213946302611,0.91776124932294
"5","brick_sbtm",5.46,0.973191199887539,0.000601021558931846,0.97240180311774,0.972964878151162,0.973155666598369,0.973387651754164,0.974045999816259
"6","brick_mld",10.83,0.946827409495603,0.00266359046714724,0.942953038531014,0.945163061091093,0.948390566240672,0.94846019600103,0.949170185614208
"7","dfs",15.33,0.924706636080731,0.00263778054365915,0.922895643519208,0.92308034418293,0.923348563318099,0.925034901934476,0.929173727448942
"8","brick_u",2.59,0.987266098098589,0.00113617097952452,0.986012453392646,0.986640249267496,0.986973355977606,0.987737714363585,0.988966717491613
"9","brick_v",4.2,0.979393857572026,0.0006220406572903,0.978535744537436,0.979088382973763,0.979447557838588,0.979726026811603,0.980171575698741
"10","brick_xbtm",2.31,0.988672475948011,0.000783956561925112,0.987470220465983,0.988279890694788,0.98912700250311,0.989210558633884,0.989274707442289
