"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",27.95,0.372715061375602,0.0227442346662499,0.339667312169525,0.358059013975329,0.387066572003896,0.389174361181868,0.389608047547394
"2","depth",13.49,0.697278899792912,0.0146577091992474,0.679566010573446,0.684069277981888,0.70181060734941,0.709383527582568,0.711565075477248
"3","fish_biomass",12.19,0.726320546201395,0.0152593883666671,0.710417922476737,0.711722661479275,0.729428056028855,0.733670422408807,0.746363668613302
"4","tbtm",11.57,0.740369812270662,0.0155664348657952,0.716423367542887,0.732931021250321,0.748508462839571,0.750570386256742,0.75341582346379
"5","dfs",11.03,0.752466430133345,0.0135416792048058,0.738177467730767,0.739718013953419,0.753327367649659,0.762129194911972,0.768980106420911
"6","v",8.23,0.815290408864798,0.00837987302215835,0.807020821924494,0.809207914221722,0.8137875333155,0.818341525546112,0.828094249316164
"7","sss",5.97,0.866045392722034,0.00294187600658212,0.861983028279288,0.865306126305758,0.865977859185849,0.866790259511616,0.870169690327659
"8","sst",4.72,0.893994936478419,0.00398347910290729,0.890778328077863,0.89140656949652,0.892232397259361,0.895068894275804,0.900488493282544
"9","u",2.1,0.952816305896136,0.00367450969751631,0.94816890329804,0.949706531392429,0.954164914229936,0.955581604841455,0.956459575718822
"10","sbtm",2.06,0.953653442981558,0.000875649618492544,0.952314504324797,0.95326179793229,0.9539444451343,0.954369582107828,0.954376885408573
"11","xbtm",0.4,0.991009829285949,0.000462889772349321,0.990238259295324,0.990980390322475,0.991121175662475,0.991281634513073,0.991427686636395
"12","mld",0.29,0.993533967312565,0.000188173596500756,0.99331234895824,0.993396982001001,0.993530123448247,0.993651714082811,0.993778668072527
