"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sbtm",54.1,0.328765041765598,0.0693641158561957,0.265537428609371,0.284191591347673,0.291630585146764,0.374975628068319,0.427489975655862
"2","u",19.35,0.759976761351526,0.0553256361416275,0.712749392585025,0.720954777604253,0.727855839064642,0.804111153671102,0.834212643832609
"3","dfs",11.33,0.859444016570781,0.0187658936235584,0.839094340582303,0.848460465396559,0.860270604015595,0.860416640289696,0.888978032569752
"4","sst",6.64,0.917613930395376,0.0140272971513992,0.900299922232305,0.907232057581859,0.922141423658667,0.922466972424824,0.935929276079226
"5","sss",4.3,0.946679465332383,0.00931636485889057,0.935601940851762,0.94068240102587,0.946439230493046,0.950946944547346,0.959726809743891
"6","fish_biomass",4.29,0.94681464872743,0.0110236823647863,0.928017459760955,0.948144857254135,0.948424029478654,0.953590044173971,0.955896852969435
"7","tbtm",0,1,0,1,1,1,1,1
"8","mld",0,1,0,1,1,1,1,1
"9","v",0,1,0,1,1,1,1,1
"10","xbtm",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
