"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",75.44,0.226064156125144,0.0667892170816322,0.136817195820738,0.19708876676998,0.221020255709858,0.261090140894474,0.314304421430669
"2","u",12.99,0.866699516885424,0.00736204410073251,0.85912210287257,0.862308382329334,0.866139284273968,0.867427642126107,0.878500172825141
"3","sst",11.56,0.881435724104803,0.0188003469431235,0.852699100103696,0.873572857373905,0.886387679991951,0.89659283924457,0.897926143809892
"4","sss",0.01,0.999906117181508,3.40953321246915e-06,0.999901774209564,0.999903099495674,0.999908242251668,0.999908341134114,0.999909128816518
"5","tbtm",0,1,0,1,1,1,1,1
"6","mld",0,1,0,1,1,1,1,1
"7","sbtm",0,1,0,1,1,1,1,1
"8","v",0,1,0,1,1,1,1,1
"9","xbtm",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
