"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",6.53,0.959820729220533,0.0010292886046627,0.958696091043392,0.958711450756418,0.96039800671795,0.960513117834144,0.960784979750758
"2","brick_sst",9.11,0.943993998423548,0.00421613026798143,0.938977941552216,0.943075668684821,0.943145060785649,0.944116759917242,0.950654561177814
"3","brick_tbtm",6.85,0.957852222202002,0.0011711552937253,0.955850091824177,0.957848028596731,0.958239014785623,0.95857026611518,0.9587537096883
"4","brick_sss",10.12,0.937778199272787,0.00207672594509557,0.936097437985863,0.936159568326308,0.936553928703251,0.939845560940337,0.940234500408177
"5","brick_sbtm",8.02,0.950655691446872,0.00118706073807653,0.949310815694913,0.949580456350043,0.950978819970638,0.951274908802076,0.952133456416688
"6","brick_mld",12.86,0.920938955669333,0.00269313609026837,0.919108072606753,0.919693167958221,0.919805237088208,0.920402294832897,0.925686005860586
"7","dfs",26.8,0.835195497999562,0.00400561009216331,0.831013608331836,0.832588613316247,0.833417929614658,0.839329109013871,0.839628229721198
"8","brick_u",5.95,0.963424729765789,0.00230308689559201,0.961055790301116,0.961742102688214,0.962569183526608,0.965847532027379,0.965909040285626
"9","brick_v",5.61,0.965483578381079,0.0020939478258919,0.963619824168428,0.964209388665314,0.964212119872977,0.966945545080188,0.96843101411849
"10","brick_xbtm",8.14,0.94994274625361,0.00172007399798767,0.948759490529931,0.949053665010875,0.949262727446732,0.949676684519906,0.952961163760609
