"","var","importance","mean","sd","min","q25","med","q75","max"
"1","mld",73.97,0.21604048214406,0.0427344812141499,0.156129979320315,0.206425796150014,0.212172138197907,0.23134842442862,0.274126072623445
"2","sst",16.28,0.827479090658128,0.0124278296635718,0.816289938968871,0.819288447100849,0.819970218047258,0.83896937165508,0.842877477518583
"3","xbtm",7.48,0.920754155648018,0.0231000684340413,0.882126319464156,0.920134896891263,0.928681679379909,0.929756012366248,0.943071870138513
"4","u",2.25,0.97619328269589,0.00476682931618737,0.970467239473297,0.971600099762603,0.978638144827729,0.980017346986627,0.980243582429196
"5","tbtm",0.02,0.999768446708759,2.09313070841252e-05,0.99975178665435,0.999755245284473,0.999764546673486,0.999766413010147,0.99980424192134
"6","sss",0,1,0,1,1,1,1,1
"7","sbtm",0,1,0,1,1,1,1,1
"8","v",0,1,0,1,1,1,1,1
"9","log_depth",0,1,0,1,1,1,1,1
"10","dfs",0,1,0,1,1,1,1,1
