"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",50.46,0.0511337701114686,0.061570749143572,-0.0165232347122981,6.43053941783586e-06,0.0625061553285748,0.0726344875987012,0.137045011802947
"2","sst",15.18,0.714537258330338,0.0324316055403656,0.679279215155167,0.690131236144751,0.719347402857018,0.721460087231576,0.76246835026318
"3","mld",9.45,0.822342546332919,0.0065210366112242,0.814921336369761,0.8156565038188,0.826022525882727,0.826458027005602,0.828654338587706
"4","u",8.33,0.843443468303126,0.02231565180221,0.817880922403142,0.827631579207067,0.838804271500301,0.864407691595266,0.868492876809855
"5","xbtm",8.26,0.844681286655885,0.0117935150138469,0.829656311797512,0.840018377147497,0.843415251730597,0.848535588992784,0.861780903611036
"6","v",7.65,0.856089632893545,0.00249314323806728,0.853174943666043,0.853701564099132,0.857204427678871,0.857612439620322,0.85875478940336
"7","sbtm",0.67,0.987392044355618,0.0036665763050365,0.982548758853988,0.984732360110043,0.98843318727619,0.989822267155649,0.99142364838222
"8","tbtm",0,1,0,1,1,1,1,1
"9","sss",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
