"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",10.68,0.951899496367611,0.00106453725587053,0.951092369653834,0.951167937495399,0.951432610807342,0.952154891004483,0.953649672876998
"2","brick_sst",17.06,0.923184980709394,0.00249113628821219,0.920187311070633,0.921269994584756,0.923164338856923,0.925632839418357,0.925670419616301
"3","brick_tbtm",11.24,0.949377499852663,0.00209950092905651,0.946631099740457,0.948816648215079,0.948930309506431,0.950130787731669,0.952378654069678
"4","brick_sss",14.49,0.934763142149111,0.0026274478170063,0.93164534414715,0.933272927365909,0.934178983191515,0.936396949928576,0.938321506112407
"5","brick_sbtm",12.42,0.944080198638421,0.000774688129845575,0.94277425783492,0.944029169070154,0.944392283563699,0.944445810885866,0.944759471837465
"6","brick_mld",7.93,0.964282610298393,0.00123617527260071,0.962419851063285,0.96394159875306,0.964284049385716,0.965158807411452,0.96560874487845
"7","dfs",10.63,0.952150054339283,0.00150624040329097,0.949896117392153,0.951366459704144,0.952793246263652,0.953122879293218,0.953571569043251
"8","vel_mag",7.13,0.967922779749734,0.00113762479142581,0.967086254947979,0.967141277278167,0.967388150746846,0.968204297182459,0.969793918593218
"9","brick_xbtm",8.41,0.962144419343267,0.000901652242930504,0.961382021229765,0.961470619309964,0.962080938406741,0.962156661028854,0.963631856741011
