"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",26.5,0.514516279878992,0.0218845820019045,0.488452764684678,0.49562737360242,0.521143804222937,0.526561173941156,0.540796282943767
"2","brick_sst",15.86,0.709364707178961,0.020206837766947,0.681499228101726,0.701079929998115,0.707457982005763,0.72290046659304,0.733885929196162
"3","brick_tbtm",0.18,0.996746510842544,0.000465614312488424,0.996160136843641,0.996430159117026,0.996816082792733,0.996974194890812,0.997351980568508
"4","brick_sss",0,1,0,1,1,1,1,1
"5","brick_sbtm",0.47,0.991383574968609,0.000928666308394735,0.990236140020548,0.990976312504486,0.99140549007825,0.99152067139197,0.99277926084779
"6","brick_mld",1.6,0.970683606436418,0.00324022131275019,0.965552323524632,0.969866609092171,0.971207534018568,0.973317403680335,0.973474161866382
"7","dfs",39.24,0.281012532161052,0.0729871036438169,0.203582202642809,0.233476443898503,0.250521706903734,0.354259750704056,0.363222556656156
"8","brick_u",3.27,0.940003571241918,0.00602186514435482,0.933667232728284,0.933930449092066,0.941157985926822,0.944337120196291,0.946925068266127
"9","brick_v",6.2,0.886323816726101,0.0206182337145123,0.870288370018206,0.870960392908884,0.872966283424887,0.905008486055813,0.912395551222718
"10","brick_xbtm",6.67,0.877727738744993,0.0186698329999691,0.850874152716483,0.868345182021051,0.879921042530675,0.894102946280405,0.895395370176351
