"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",2.96,0.986866517281385,0.000907169204968056,0.985821743494843,0.986342104255111,0.986781156539669,0.987169762282116,0.988217819835184
"2","brick_sst",10.39,0.953842265245547,0.00600202068224786,0.944855888853732,0.953120451463006,0.953310252180037,0.956714355056151,0.961210378674807
"3","brick_tbtm",8.16,0.963734808205736,0.00467044214009826,0.957287490894582,0.962639087851835,0.963914363251926,0.964471983555847,0.97036111547449
"4","brick_sss",3.62,0.983927194979182,0.0013587147363007,0.982701277147456,0.982746722294321,0.983684549591923,0.984573310301828,0.985930115560383
"5","brick_sbtm",10.15,0.954911711000707,0.00477985971443973,0.947230325412959,0.953738423080545,0.956283934988448,0.957900798012712,0.959405073508869
"6","brick_mld",1.05,0.995321044180663,0.000453935321926288,0.994657265333023,0.995208906588968,0.99525791911085,0.995653755354983,0.995827374515492
"7","dfs",51.77,0.770027481869778,0.0137779434562456,0.75430793243974,0.756907211446596,0.773852824134662,0.780026146833964,0.78504329449393
"8","brick_u",9.64,0.957199884420448,0.00356181509525933,0.953028906533135,0.955330934321281,0.955891611405864,0.960116862465585,0.961631107376375
"9","brick_v",1.18,0.994740836960891,0.00032979743207626,0.994232433805669,0.994620458063535,0.994813110227494,0.994987262922028,0.995050919785731
"10","brick_xbtm",1.08,0.995224163492999,0.000325482750558634,0.994688867506952,0.995162533843868,0.995347191460171,0.995406382551119,0.995515842102886
