"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",14,0.853157867841648,0.00345555756396149,0.847865073209472,0.852649935472658,0.853285552006053,0.854693652691418,0.85729512582864
"2","brick_sst",6.75,0.929253490119307,0.00624233049379405,0.918386850257826,0.930817181145381,0.931095122427104,0.931550527660757,0.934417769105468
"3","brick_tbtm",15,0.842720503533464,0.0167716259116465,0.826956701911924,0.831444306044706,0.834639450701069,0.854473615628934,0.866088443380688
"4","brick_sss",3.94,0.95870702324983,0.00577765260143809,0.949562911675476,0.95706132600037,0.960127096917466,0.962588957225269,0.964194824430569
"5","brick_sbtm",0.15,0.998412266684749,0.000155383757320208,0.998205699442282,0.998376143139991,0.998387947049946,0.998455320846471,0.998636222945056
"6","brick_mld",0,0.999999996324637,8.53238240253666e-10,0.999999995170485,0.999999996028233,0.999999996086779,0.999999997097457,0.999999997240231
"7","dfs",56.24,0.410112500402574,0.0391192815085328,0.344871404177755,0.40907353832206,0.416080697558828,0.438098985284562,0.442437876669663
"8","brick_u",3.75,0.960687954420199,0.012396571641017,0.944900923681002,0.953978377899165,0.95836197731373,0.971233679621272,0.974964813585826
"9","brick_v",0.18,0.998085325041628,0.000330105312909166,0.997785351216078,0.997823454644096,0.998072691077598,0.998135767325086,0.998609360945281
"10","brick_xbtm",0,1,0,1,1,1,1,1
