"","var","importance","mean","sd","min","q25","med","q75","max"
"1","mld",44.25,0.653149364574066,0.0125132456968983,0.635895236476828,0.65002738962973,0.65299675885802,0.656060611534832,0.670766826370922
"2","xbtm",32.43,0.745785547908157,0.024468933239867,0.723397858314616,0.725972794920104,0.736468245528747,0.764937234803136,0.778151605974181
"3","tbtm",18.8,0.852643801733621,0.010820326750888,0.843131661872851,0.846614682259395,0.850321571541185,0.852180283980952,0.870970809013722
"4","dfs",3,0.976524141099506,0.000710036931876191,0.975362603034141,0.976372532333653,0.976782074758897,0.976948823704507,0.97715467166633
"5","u",1.52,0.988068114528904,0.00168248337590003,0.985524791774185,0.987669225922107,0.988377737001425,0.988631325219533,0.990137492727273
"6","sst",0,1,0,1,1,1,1,1
"7","sss",0,1,0,1,1,1,1,1
"8","sbtm",0,1,0,1,1,1,1,1
"9","v",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
