"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.895184135977337,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.899070432949069,"Preprocessor1_Model1"
"3","roc_auc","binary",0.936469265367316,"Preprocessor1_Model1"
"4","tss_max","binary",0.787231384307846,"Preprocessor1_Model1"
