"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",45.52,0.221549989809819,0.0466592315179001,0.167888165689872,0.203526185127655,0.205846959998473,0.238421635918578,0.292067002314518
"2","dfs",17.06,0.708345196262588,0.018959063623704,0.685743725062437,0.700001312663529,0.700592033969267,0.722773157119341,0.732615752498368
"3","brick_tbtm",8.54,0.853881682935789,0.0117985433991755,0.838642567795355,0.846025638989389,0.856636566104902,0.859131370959036,0.868972270830264
"4","brick_mld",6.18,0.894315367099476,0.0058532574823882,0.888841615920607,0.891124364715556,0.893734417102547,0.893750780957675,0.904125656800995
"5","fish_biomass",6.02,0.897124170815408,0.00673180371023847,0.888989295026795,0.891950597353319,0.898372702552058,0.900503938863384,0.905804320281483
"6","brick_sss",4.69,0.919820125208623,0.0042563961669656,0.912492380080554,0.920437085264824,0.920682721108053,0.922221527263936,0.923266912325748
"7","brick_xbtm",4.43,0.924204182013917,0.00777694575911024,0.910936638279966,0.924953494763714,0.925529119995648,0.929117458096981,0.930484198933275
"8","brick_u",3.25,0.944425542196154,0.00352265366324875,0.941714954693844,0.941914210094714,0.942322912367677,0.946548869641371,0.949626764183167
"9","brick_v",1.88,0.967907073457489,0.00472125667087942,0.963037531433105,0.964038033658267,0.966736220025607,0.972791796750454,0.972931785420011
"10","log_depth",1.81,0.968963541556942,0.00327784226436641,0.965180230444919,0.967130975914188,0.968253918319814,0.970577789111432,0.973674793994358
"11","brick_sbtm",0.51,0.991256105611544,0.000858459735478567,0.990021215362043,0.990809107695446,0.991394316080803,0.991948954411161,0.992106934508267
"12","brick_depth",0.11,0.998164892342188,0.00023580679219252,0.997875680394596,0.998021285234246,0.998198474595849,0.998227890757121,0.998501130729125
