"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.980392156862745,"Preprocessor1_Model1"
"2","boyce_cont","binary",-0.692061281051667,"Preprocessor1_Model1"
"3","roc_auc","binary",0.965,"Preprocessor1_Model1"
"4","tss_max","binary",0.95,"Preprocessor1_Model1"
