"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0,1,0,1,1,1,1,1
"2","brick_sst",14.76,0.76292977048943,0.0296444664215337,0.71016266362066,0.77155999068268,0.77578218763008,0.777627112038245,0.779516898475486
"3","brick_tbtm",12.2,0.804154542635493,0.0180695358575606,0.788719107998096,0.797397425845445,0.798650574904671,0.800563206646684,0.835442397782571
"4","brick_sss",3.15,0.949469590954928,0.00210704763086424,0.947370770458292,0.947961874653942,0.948666398169103,0.951077644720115,0.95227126677319
"5","brick_sbtm",19.39,0.688698598930286,0.00868311638805238,0.67965854997521,0.684285680241269,0.687530449746646,0.689221793967719,0.702796520720585
"6","brick_mld",11.18,0.820474888308467,0.0223768026363135,0.782197547623661,0.819773863815736,0.830941404545462,0.831472883028532,0.837988742528945
"7","dfs",11.01,0.823227189551699,0.0200930858678411,0.794011985345002,0.820626371507922,0.82379438645105,0.82731752809453,0.850385676359993
"8","brick_u",1.13,0.981787517968449,0.00316097648540064,0.977832180492665,0.979175901426341,0.98321938211966,0.983290392779707,0.98541973302387
"9","brick_v",17.22,0.723451495173242,0.0387563002623326,0.666949295392277,0.703036444023546,0.738259627163921,0.743306093800447,0.765706015486017
"10","brick_xbtm",9.96,0.840049833942706,0.0124254828086773,0.823884331702129,0.834452861831833,0.836919099203261,0.850871091881331,0.854121785094977
