"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.688372093023256,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.908205363768511,"Preprocessor1_Model1"
"3","roc_auc","binary",0.766898148148148,"Preprocessor1_Model1"
"4","tss_max","binary",0.414351851851852,"Preprocessor1_Model1"
