"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.893333333333333,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.808523619219002,"Preprocessor1_Model1"
"3","roc_auc","binary",0.776119402985075,"Preprocessor1_Model1"
"4","tss_max","binary",0.516791044776119,"Preprocessor1_Model1"
