"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",67.82,-0.0054232322287335,0.0262181498076978,-0.0245173869915036,-0.01851663035226,-0.0168132553229178,-0.00744942383722908,0.0401805353602429
"2","u",17.69,0.737756098369109,0.111919870096459,0.661878753557161,0.671872761416009,0.709354465739766,0.711657256488667,0.934017254643941
"3","fish_biomass",14.48,0.785287823587,0.105285162112428,0.612642134274958,0.777497348969296,0.796453851323383,0.866623934841542,0.873221848525819
"4","sst",0,1,0,1,1,1,1,1
"5","tbtm",0,1,0,1,1,1,1,1
"6","mld",0,1,0,1,1,1,1,1
"7","sss",0,1,0,1,1,1,1,1
"8","sbtm",0,1,0,1,1,1,1,1
"9","v",0,1,0,1,1,1,1,1
"10","xbtm",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
