"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",12.97,0.965121861092653,0.00159645104025212,0.962614148700707,0.964999496417294,0.965305945444991,0.965686943355602,0.967002771544673
"2","brick_sst",13.06,0.964867997633343,0.00067808172824251,0.963962246650402,0.964554492374057,0.96474335053324,0.965508853214084,0.965571045394931
"3","brick_tbtm",8.82,0.97627477339677,0.00198314271257048,0.974534949322175,0.975036613097646,0.976063825756783,0.976131101213495,0.979607377593754
"4","brick_sss",5.5,0.985197214405699,0.000772761238065814,0.983859705693795,0.985222852339573,0.985523525874458,0.985631214321205,0.985748773799467
"5","brick_sbtm",15.85,0.957366338100813,0.00144448514572475,0.955397829168676,0.956596408984292,0.957321208453675,0.958725183817869,0.95879106007955
"6","brick_mld",5.88,0.984195224622682,0.000510893355138503,0.983405872979937,0.983974694682701,0.984447115161267,0.98447026208581,0.984678178203696
"7","dfs",13.8,0.962883477668701,0.0015946682005708,0.961440293239805,0.961738508928642,0.962614641113245,0.963166401989235,0.965457543072577
"8","brick_u",8.3,0.977673091096476,0.0011267114004138,0.97602617442127,0.977572137152953,0.977692893367174,0.977880662839024,0.979193587701956
"9","brick_v",10.25,0.972418169191476,0.00368183673471881,0.968503191224726,0.969432653983927,0.971670870410803,0.97594163458715,0.976542495750776
"10","brick_xbtm",5.57,0.985031718207164,0.000657293413152074,0.983980738073893,0.984881249356529,0.985154595817031,0.985525279738114,0.985616728050253
