"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.914492753623188,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.924980165760229,"Preprocessor1_Model1"
"3","roc_auc","binary",0.926925925925926,"Preprocessor1_Model1"
"4","tss_max","binary",0.714444444444444,"Preprocessor1_Model1"
