"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",4.17,0.964382670698304,0.00269426079110233,0.961483845055018,0.963365472328006,0.963960477862193,0.964314596441875,0.96878896180443
"2","brick_tbtm",20.44,0.825588171962463,0.00963873725884944,0.81803244728907,0.820604666132927,0.82309793501065,0.823868378305485,0.842337433074185
"3","brick_mld",28.62,0.755800419269115,0.0204302782129042,0.733928647456331,0.743073603686766,0.750864213514388,0.76499963784652,0.786135993841573
"4","brick_sss",12.26,0.89542892695326,0.0038603099009072,0.890586150599413,0.894150652417411,0.895315904485388,0.895800340557971,0.901291586706118
"5","brick_sbtm",0.01,0.999895941405797,2.43257835693589e-05,0.999859451871053,0.999885925905263,0.999904144119501,0.999906896221141,0.999923288912026
"6","gseal",21.53,0.816290584613916,0.0191683819645792,0.789102109828355,0.810071629536184,0.819130971525034,0.821167880791866,0.841980331388141
"7","hseal",12.96,0.889457009707851,0.0110362352997667,0.871257527816068,0.888673929010689,0.893056799150607,0.893678074754491,0.900618717807399
