"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.841666666666667,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.838375117098887,"Preprocessor1_Model1"
"3","roc_auc","binary",0.913224706328155,"Preprocessor1_Model1"
"4","tss_max","binary",0.684729064039409,"Preprocessor1_Model1"
