"","var","importance","mean","sd","min","q25","med","q75","max"
"1","mld",53.37,0.327688855812936,0.0454006929488622,0.276635450955128,0.288781815984041,0.337781459815658,0.347209702625831,0.38803584968402
"2","u",22.64,0.714752292389895,0.0499683614547363,0.640062636197307,0.686517753595371,0.743037006523611,0.748462077268388,0.755681988364796
"3","tbtm",19.33,0.756530793809136,0.0321157118963894,0.714465464556997,0.745954509458281,0.749294747269747,0.772339892370089,0.800599355390568
"4","depth",3.84,0.951584730610916,0.00880755733851431,0.938644113646093,0.948409932244685,0.952005216941319,0.957262961828887,0.961601428393598
"5","v",0.56,0.99293115714179,0.0019591655507143,0.990904541471884,0.991454768994161,0.992487007938031,0.994170176444832,0.995639290860044
"6","xbtm",0.26,0.996757271005487,0.00209528168478102,0.99356880987978,0.996054675839601,0.997164648904199,0.997921644743145,0.99907657566071
"7","sst",0,1,0,1,1,1,1,1
"8","sss",0,1,0,1,1,1,1,1
"9","sbtm",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
"11","dfs",0,1,0,1,1,1,1,1
"12","fish_biomass",0,1,0,1,1,1,1,1
