"","var","importance","mean","sd","min","q25","med","q75","max"
"1","fish_biomass",32.24,0.783754835521271,0.00576972584530558,0.778210005388672,0.780218626833205,0.78236871320919,0.784913678913203,0.793063153262084
"2","dfs",30.65,0.794452112820514,0.00501701681061707,0.788213057039228,0.79289740297635,0.792966869197598,0.796438040986828,0.801745193902563
"3","tbtm",22.65,0.848059202556266,0.0048897571317575,0.844349959157986,0.845987480295606,0.846169194049106,0.847172702502966,0.856616676775664
"4","mld",4.43,0.970281293611991,0.00189822896052089,0.968473137317057,0.968791215049603,0.969607785131551,0.971727562096351,0.972806768465393
"5","xbtm",3.24,0.978256301528997,0.00134070656078654,0.976774975224238,0.977906208453299,0.978023943749579,0.978128555398076,0.980447824819793
"6","sbtm",3.05,0.979555102499626,0.000882046189800307,0.978854988013715,0.978862250555401,0.979164503349957,0.980000400670914,0.98089336990814
"7","sss",2.52,0.983076120167773,0.00134873406180641,0.98133593857446,0.982328131537581,0.9832137847625,0.983577865219323,0.984924880745
"8","v",0.76,0.994886056507025,0.000778554384621458,0.994346122891998,0.994422782874257,0.994536608635392,0.994898499588553,0.996226268544925
"9","log_depth",0.23,0.998431071600954,7.64334549408736e-05,0.998311469644648,0.99840448857665,0.998455517833543,0.998478726828559,0.998505155121372
"10","u",0.22,0.998530226005588,0.000134626028050366,0.998342897705026,0.998486986621535,0.998502258543452,0.99863367940458,0.998685307753348
