"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",41.49,0.622624258077866,0.0108230387614881,0.605095876210038,0.622329934176162,0.622495027791071,0.631414255523748,0.631786196688309
"2","fish_biomass",32.57,0.703745829935659,0.0101368698530356,0.690815528722576,0.698296302193304,0.705083099541007,0.706473933668456,0.718060285552953
"3","brick_mld",7.19,0.934558763287444,0.00195629853711104,0.931786747482656,0.934178200428988,0.934679633467033,0.93487685328103,0.937272381777513
"4","log_depth",6.98,0.93647405967405,0.00232832744742002,0.933728046696644,0.935500458072524,0.935618479092635,0.937762226428672,0.939761088079777
"5","brick_sss",4.49,0.959136371559353,0.00123480136076762,0.957087784728117,0.958905963918882,0.959706015492936,0.959812569835291,0.96016952382154
"6","brick_sbtm",2.39,0.978275843467476,0.00112328208737412,0.976964078713466,0.977695972549268,0.978272658352927,0.978450308038799,0.979996199682919
"7","brick_sst",1.74,0.984167965224599,0.000619261852603017,0.983386926434594,0.983766057068814,0.984290342853813,0.984394104120615,0.985002395645159
"8","brick_tbtm",1.26,0.988521619191884,0.00157990419239027,0.987097959316564,0.987265459758141,0.987802771181167,0.990011868147449,0.9904300375561
"9","brick_depth",0.76,0.993072718987736,0.000331110326931413,0.992677362120918,0.992814630934654,0.993079113153953,0.993340380803834,0.993452107925319
"10","brick_xbtm",0.67,0.993895216865925,0.000154109481592936,0.993744243078183,0.993823933670042,0.993856570716284,0.9938999787287,0.994151358136414
"11","brick_u",0.41,0.996272146251996,0.000159578713290269,0.996050666808532,0.996209364472919,0.996281679788577,0.996335219354487,0.996483800835463
"12","brick_v",0.04,0.999679891014242,1.65704115226365e-05,0.999659969599452,0.999673244979124,0.999675860522507,0.999685891605578,0.999704488364549
