"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",6.77,0.934732795379801,0.000707040739812975,0.933674664079696,0.93440188859522,0.935009590809888,0.935094844927588,0.935482988486612
"2","brick_sst",10.86,0.895280437215595,0.00391184200292159,0.889440699802779,0.893762962880235,0.895621939976123,0.898590732124691,0.898985851294147
"3","brick_tbtm",7.12,0.931387207375811,0.00146663082888246,0.929867836342671,0.929973178771797,0.931691574582225,0.932090367080498,0.933313080101867
"4","brick_sss",9.45,0.908935963205985,0.000980675892693429,0.907624007762129,0.908677762187541,0.908818284295698,0.909222761728609,0.910337000055945
"5","brick_sbtm",11.15,0.892557355839916,0.00299645450853362,0.887982828366234,0.89248722326769,0.892506666163931,0.893498258801617,0.896311802600106
"6","brick_mld",13.57,0.869142963383275,0.00361481536932121,0.864573063822784,0.867568922011639,0.869117251875407,0.870005965387934,0.87444961381861
"7","dfs",33.72,0.674919509076581,0.00606513355034583,0.666447202737621,0.673330957761,0.67435784014853,0.677393044186124,0.68306850054963
"8","brick_u",2.44,0.976439083160412,0.00101232176093642,0.975512045065298,0.975732638637446,0.976230772791663,0.976652440261301,0.978067519046351
"9","brick_v",2.62,0.974779549321984,0.00104491586202139,0.973621168921185,0.974187891785462,0.974312625115342,0.975885379666895,0.975890681121035
"10","brick_xbtm",2.3,0.977864698161669,0.000743897252471641,0.976976279988094,0.977224997844641,0.978146426735457,0.978206011726106,0.978769774514049
