"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.93138936535163,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.965019185817819,"Preprocessor1_Model1"
"3","roc_auc","binary",0.876414027149321,"Preprocessor1_Model1"
"4","tss_max","binary",0.632046568627451,"Preprocessor1_Model1"
