"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",57.73,-0.00552846256188718,0.0113244050027105,-0.0173430937272918,-0.0144382729055197,-0.00753304237249116,0.00185636095971654,0.00981573523615023
"2","u",19.74,0.656083058531335,0.105906332861058,0.47197189330409,0.674774227271846,0.679849095632975,0.723702407802889,0.730117668644874
"3","sss",11.43,0.800840476710806,0.104551109897065,0.676380463409325,0.725295158379752,0.828322058266732,0.828412962610081,0.945791740888138
"4","sbtm",9.52,0.834102822271252,0.106718488008015,0.706835571021573,0.741630400558875,0.852777210843499,0.923570121476852,0.945700807455463
"5","fish_biomass",1.57,0.972577259029139,0.0270747982291681,0.927221159262467,0.969908352016018,0.981507925776382,0.988664701738896,0.995584156351934
"6","sst",0,1,0,1,1,1,1,1
"7","tbtm",0,1,0,1,1,1,1,1
"8","mld",0,1,0,1,1,1,1,1
"9","v",0,1,0,1,1,1,1,1
"10","xbtm",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
