"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.967289719626168,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.944816521473534,"Preprocessor1_Model1"
"3","roc_auc","binary",0.986609658281131,"Preprocessor1_Model1"
"4","tss_max","binary",0.925557654701535,"Preprocessor1_Model1"
