"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.908809891808346,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.837542933543418,"Preprocessor1_Model1"
"3","roc_auc","binary",0.895930580490724,"Preprocessor1_Model1"
"4","tss_max","binary",0.667145421903052,"Preprocessor1_Model1"
