"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.675257731958763,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.899240861863918,"Preprocessor1_Model1"
"3","roc_auc","binary",0.795229576624925,"Preprocessor1_Model1"
"4","tss_max","binary",0.44448419797257,"Preprocessor1_Model1"
