"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.804123711340206,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.913042255370715,"Preprocessor1_Model1"
"3","roc_auc","binary",0.86654740608229,"Preprocessor1_Model1"
"4","tss_max","binary",0.598688133571855,"Preprocessor1_Model1"
