"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",3.74,0.988241727125868,0.00105298862833483,0.986993888828173,0.987354878789593,0.988407592615763,0.988975239205042,0.98947703619077
"2","brick_sst",27.91,0.912283004950038,0.00246037614777734,0.908156070010672,0.911848528573324,0.913619323082905,0.913836044121603,0.913955058961689
"3","brick_tbtm",4.08,0.987165779746872,0.000943069012820357,0.986122182582916,0.986146710071359,0.98780576119437,0.987812603096181,0.987941641789536
"4","brick_sss",16.66,0.94765605027963,0.00417584236086247,0.942801780946139,0.945250776779538,0.946428450910548,0.950699918350281,0.953099324411646
"5","brick_sbtm",5.31,0.983311739279013,0.00108899198985877,0.982413465944384,0.982770816222735,0.983075445140837,0.98310434046183,0.985194628625279
"6","brick_mld",7,0.97799389880001,0.00117508357668369,0.976706556327791,0.976877511677713,0.978115072631762,0.979134370893482,0.979135982469304
"7","dfs",29.89,0.906062010983668,0.00447654931918145,0.898334513144513,0.905962066717077,0.908589794885737,0.908690821947797,0.908732858223215
"8","brick_u",3.59,0.988723098107503,0.00179736374336062,0.986573002277549,0.987870772634151,0.988096150680891,0.989993047147429,0.991082517797498
"9","brick_v",1.06,0.996655565291439,0.000584438738077608,0.995744054213299,0.996652217556991,0.996715788989827,0.996794279818147,0.997371485878933
"10","brick_xbtm",0.74,0.997678047863653,0.000212853670141436,0.997403917293486,0.997541989723012,0.997718302881455,0.997769416052669,0.997956613367643
