"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",39.15,0.446307648078617,0.0569088635556073,0.37431430115624,0.427851250078364,0.437173227549144,0.461539249516583,0.530660212092754
"2","brick_v",12.34,0.825498409282898,0.00657653399991356,0.814417917524108,0.824629087187081,0.828765821257774,0.829097266949395,0.830581953496134
"3","brick_sbtm",11.77,0.833473807844238,0.0234040868091841,0.795947437387298,0.825076081562942,0.847316492818805,0.847778654653441,0.851250372798704
"4","dfs",7.63,0.892039358779501,0.0102807667558657,0.87835422033351,0.889775136440856,0.891055374550542,0.893947463163921,0.907064599408676
"5","brick_xbtm",7.24,0.897588841428998,0.0101609745390546,0.88608482778361,0.88824897985705,0.900259990625265,0.903423493609084,0.909926915269981
"6","brick_tbtm",7.08,0.899853969728317,0.00698143293335571,0.892379164866195,0.893179143091569,0.900298439838442,0.906247025216756,0.907166075628622
"7","fish_biomass",4.12,0.94170179839374,0.0017002892907223,0.939180162614051,0.941177862847978,0.941841713439338,0.942567351556016,0.943741901511317
"8","brick_u",3.81,0.946046591065155,0.00449907043214143,0.940159825676899,0.944362440356978,0.945901586288941,0.947288502493179,0.952520600509778
"9","brick_sss",2.55,0.963905039768716,0.0036358201353266,0.959808818622339,0.962111953060529,0.963517796356033,0.964490370119257,0.969596260685422
"10","brick_mld",2.5,0.964702108585086,0.00486542218104061,0.958366398474398,0.961096124554642,0.966389351499478,0.967307786074825,0.970350882322089
"11","log_depth",1.34,0.981010699932764,0.00461571344919455,0.977045697577599,0.978541499872511,0.979317524563947,0.981365812796751,0.988782964853014
"12","brick_depth",0.45,0.993590655029335,0.000938367392928842,0.992622342884994,0.993063491153705,0.993069214179688,0.994580062130262,0.994618164798025
