"","var","importance","mean","sd","min","q25","med","q75","max"
"1","mld",57.41,0.259527450106706,0.0542397233682826,0.171495240215422,0.252835849957143,0.270602042430262,0.288083666713906,0.314620451216795
"2","tbtm",21.91,0.71742248347169,0.0176492621163936,0.695848410433867,0.707157111915973,0.713325361552085,0.732874567412479,0.737906966044045
"3","u",20.02,0.741806238125344,0.0219580756118217,0.710882594994908,0.735574129972467,0.739213994114171,0.753408411069674,0.769952060475501
"4","v",0.37,0.995275232893585,0.00159359690073036,0.993409475391121,0.993945327730683,0.99571078777018,0.995980861115854,0.997329712460085
"5","xbtm",0.29,0.996218648577488,0.00198164186077763,0.993839366396661,0.994537502047379,0.99679506102403,0.997320756509639,0.998600556909731
"6","sst",0,1,0,1,1,1,1,1
"7","sss",0,1,0,1,1,1,1,1
"8","sbtm",0,1,0,1,1,1,1,1
"9","log_depth",0,1,0,1,1,1,1,1
"10","dfs",0,1,0,1,1,1,1,1
"11","fish_biomass",0,1,0,1,1,1,1,1
