"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.921739130434783,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.784301745560974,"Preprocessor1_Model1"
"3","roc_auc","binary",0.939975990396158,"Preprocessor1_Model1"
"4","tss_max","binary",0.762304921968787,"Preprocessor1_Model1"
