"","var","importance","mean","sd","min","q25","med","q75","max"
"1","depth",24.58,0.0834814057143664,0.0377343502654042,0.0438922921760082,0.0659193886710959,0.070118696103984,0.0947056442185894,0.142771007402155
"2","sst",22.67,0.15454633149436,0.0802923279443787,0.0755841212362907,0.0778745792453892,0.157114730627622,0.199832405790147,0.262325820572348
"3","xbtm",19.84,0.260101113380566,0.106604998075345,0.123606538182931,0.243826555563632,0.246850466336823,0.263719540280257,0.422502466539189
"4","v",16.13,0.398444031976242,0.04910942635376,0.332990560188453,0.38092283877399,0.388770510662318,0.42646001736748,0.463076232888967
"5","log_depth",13.63,0.491708273090288,0.0414993491511529,0.428153914676921,0.47339098543359,0.509743145228125,0.51492950668938,0.532323813423422
"6","fish_biomass",2.74,0.897953459366882,0.021251274718153,0.873089961704625,0.888950628525594,0.897093270056898,0.899449822168041,0.931183614379251
"7","u",0.4,0.985023325239509,0.0137681072930792,0.962792436410172,0.981177051254549,0.989848037220272,0.995398858502434,0.99590024281012
"8","tbtm",0,1,0,1,1,1,1,1
"9","mld",0,1,0,1,1,1,1,1
"10","sss",0,1,0,1,1,1,1,1
"11","sbtm",0,1,0,1,1,1,1,1
"12","dfs",0,1,0,1,1,1,1,1
