"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.958333333333333,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.618201732586849,"Preprocessor1_Model1"
"3","roc_auc","binary",0.853260869565217,"Preprocessor1_Model1"
"4","tss_max","binary",0.706521739130435,"Preprocessor1_Model1"
