"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0,1,0,1,1,1,1,1
"2","brick_sst",0,1,0,1,1,1,1,1
"3","brick_tbtm",0,1,0,1,1,1,1,1
"4","brick_sss",0,1,0,1,1,1,1,1
"5","brick_sbtm",0,1,0,1,1,1,1,1
"6","brick_mld",0,1,0,1,1,1,1,1
"7","dfs",99.67,0.00322978763038405,0.0330440784536181,-0.0425195091353317,-0.0185282252402605,0.0134711980856382,0.0265402795115937,0.0371851949302805
"8","brick_u",0,1,0,1,1,1,1,1
"9","brick_v",0.16,0.998350570800181,0.000150182245602028,0.998165915294846,0.998281173901612,0.998354977924421,0.998375082830354,0.998575704049675
"10","brick_xbtm",0.17,0.998325227733965,0.000120635147424595,0.998113136046226,0.998363470594495,0.998365980005619,0.998366797414985,0.9984167546085
