"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",4.39,0.978357008937301,0.00395604094083132,0.973549175144565,0.977371395157841,0.978090047489308,0.978218712836649,0.984555714058141
"2","brick_sst",12.51,0.93836198037534,0.0105771003722567,0.927709180200029,0.928449975240673,0.937288615320733,0.948674661138926,0.949687469976338
"3","brick_tbtm",1.49,0.992673512771509,0.00076863045409707,0.991489483745307,0.992366081227685,0.992950277749584,0.993119010842133,0.993442710292836
"4","brick_sss",0.63,0.996912728092807,0.000455115025974185,0.996481066070649,0.996757179874409,0.99677820078154,0.996861625235276,0.997685568502158
"5","brick_sbtm",6.3,0.968980190532137,0.00326188217281209,0.963811466961571,0.969022136154004,0.969280417376093,0.969960967478588,0.97282596469043
"6","brick_mld",4.94,0.975674409548836,0.000838896367841645,0.974761061456606,0.974828098888053,0.975945668621396,0.976214533786719,0.976622684991406
"7","dfs",43.94,0.783518601242868,0.0247197330088196,0.763848262900167,0.768517546307402,0.774970160778715,0.784815294690723,0.825441741537331
"8","brick_u",6.16,0.96963055158666,0.0034804369381367,0.965614879785577,0.966996925477369,0.969647433171199,0.971643417799754,0.974250101699401
"9","brick_v",19.25,0.905156462113145,0.0089209039982395,0.895913377458142,0.896278485286444,0.906733137517111,0.91071454706333,0.916142763240698
"10","brick_xbtm",0.4,0.998012621299538,0.000158969192102618,0.997844954108193,0.997906415151097,0.997996900409849,0.998058642840661,0.99825619398789
