"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.649193548387097,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.818708724745232,"Preprocessor1_Model1"
"3","roc_auc","binary",0.848862029403132,"Preprocessor1_Model1"
"4","tss_max","binary",0.552522746071133,"Preprocessor1_Model1"
