"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",51.82,0.220936800110599,0.0380023834293816,0.17532026902988,0.193825449429291,0.225494662471272,0.237465023947082,0.272578595675472
"2","dfs",15.43,0.768056833844847,0.0106130485305282,0.750774206616318,0.765630758544942,0.771420652472774,0.775494680484015,0.776963871106187
"3","brick_tbtm",9.75,0.85343456252335,0.00837337317247041,0.84382186924896,0.847134496087831,0.85240968105566,0.860512955532418,0.863293810691881
"4","brick_mld",6.83,0.897332784173303,0.0125840699165125,0.88334330321194,0.887167603551798,0.895790304791868,0.909220100654999,0.911142608655909
"5","brick_sss",6.39,0.903856164727339,0.00811158415790587,0.890761445541341,0.901798442259384,0.906396628655086,0.909296027203431,0.911028279977453
"6","brick_u",4.01,0.939717203350238,0.00608763059001915,0.931046907905199,0.935638209415623,0.942750663973832,0.944465066340723,0.944685169115814
"7","fish_biomass",2.74,0.958849382538476,0.00216712010188243,0.956557204386423,0.957131936105856,0.958791580403505,0.959809174563282,0.961957017233316
"8","brick_v",1.85,0.972135475866823,0.00270367841718875,0.969493096577594,0.970902666634643,0.971502177196159,0.972134367446392,0.976645071479329
"9","brick_depth",0.5,0.992545126053636,0.000640360735628123,0.992048851307264,0.992146346040669,0.992268625654218,0.992644997187069,0.993616810078961
"10","brick_xbtm",0.27,0.995964567508705,0.000739803347987869,0.995328160664983,0.995531394677164,0.995555658385584,0.996293682435891,0.997113941379901
"11","brick_sbtm",0.24,0.996358912042091,0.000214475928894943,0.996124786545036,0.996127895254644,0.996466180951963,0.996526167618843,0.996549529839968
"12","log_depth",0.18,0.997337318916307,0.000288773481081166,0.997082342853423,0.997213284971389,0.997234116104521,0.99732718056564,0.997829670086563
