"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0.8,0.996349188614077,0.000389886182960644,0.995754873351581,0.99631109062357,0.996402976214239,0.996434680531922,0.996842322349072
"2","brick_sst",60.65,0.72169180225584,0.028773422985848,0.679539450178959,0.703691694849412,0.740306951133589,0.741561298195169,0.743359616922069
"3","brick_tbtm",0.86,0.996043566645108,0.000909313168523243,0.994696789117621,0.995542346193087,0.996482996523356,0.996578677060248,0.996917024331228
"4","brick_sss",13.12,0.93977720640016,0.0117873582303584,0.92509607690059,0.933450768105074,0.938739396868844,0.945502183671752,0.956097606454539
"5","brick_sbtm",2.75,0.987386714873126,0.000675737142938658,0.986414441252043,0.98716093268067,0.987390206886096,0.987742454208078,0.988225539338743
"6","brick_mld",1.37,0.993729185958304,0.000344401731617722,0.993371258383706,0.993615165168205,0.993657019857291,0.993701160619438,0.994301325762879
"7","dfs",16.63,0.923682301886017,0.00880890515507926,0.909139386964708,0.923040214827933,0.926095879237394,0.927712319951981,0.932423708448068
"8","brick_u",1.85,0.991496618176384,0.00138036885525496,0.990001783546767,0.990409255428995,0.991776440625198,0.991788730953947,0.993506880327011
"9","brick_v",1.61,0.992623880966978,0.00188373333648371,0.99054256586108,0.991196282655344,0.993000270406968,0.993012035707443,0.995368250204056
"10","brick_xbtm",0.37,0.998314272002388,0.000448159517260033,0.997725513892582,0.997999921643281,0.998490662677986,0.998500483353885,0.998854778444205
