"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.95049504950495,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.803292797855235,"Preprocessor1_Model1"
"3","roc_auc","binary",0.873711340206186,"Preprocessor1_Model1"
"4","tss_max","binary",0.680412371134021,"Preprocessor1_Model1"
