"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.770386266094421,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.918166919638701,"Preprocessor1_Model1"
"3","roc_auc","binary",0.757248726262158,"Preprocessor1_Model1"
"4","tss_max","binary",0.452740466265246,"Preprocessor1_Model1"
