"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",55.01,0.123527136332876,0.0382069989948133,0.0865126198546113,0.0965280350091008,0.105730733800699,0.158230472140674,0.170633820859294
"2","sbtm",18.27,0.708923637132246,0.044438531159843,0.660370281916913,0.683050269618504,0.69406629830108,0.735321348030284,0.771809987794448
"3","sss",8.38,0.86643766376226,0.0133232457075176,0.855111559160834,0.857779864504434,0.858538091694019,0.875104460136783,0.88565434331523
"4","xbtm",7.93,0.87370651343517,0.015713214408517,0.855347775395088,0.860908258768826,0.874480438728755,0.885389665021831,0.89240642926135
"5","v",5.74,0.908528860748678,0.0384144288729838,0.870074037787627,0.890928375407632,0.895717564072278,0.914866888491262,0.971057437984591
"6","sst",3.55,0.943434349023096,0.00918975631059128,0.936195328508756,0.936268682654189,0.937799531020536,0.952583975119247,0.95432422781275
"7","mld",1.11,0.982332604675418,0.00126354521211143,0.980882700003943,0.981704301877338,0.981810347904132,0.983289879961349,0.983975793630331
"8","u",0.01,0.999821160205032,2.97457389306074e-05,0.999777313659153,0.99980565972148,0.999830161045966,0.999842587176167,0.999850079422393
"9","tbtm",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
