"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.904276985743381,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.934393029824944,"Preprocessor1_Model1"
"3","roc_auc","binary",0.918833067517278,"Preprocessor1_Model1"
"4","tss_max","binary",0.659037745879851,"Preprocessor1_Model1"
