"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.59047619047619,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.913550907615317,"Preprocessor1_Model1"
"3","roc_auc","binary",0.884839650145773,"Preprocessor1_Model1"
"4","tss_max","binary",0.724489795918367,"Preprocessor1_Model1"
