"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.773972602739726,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.956414293352343,"Preprocessor1_Model1"
"3","roc_auc","binary",0.86993006993007,"Preprocessor1_Model1"
"4","tss_max","binary",0.608991008991009,"Preprocessor1_Model1"
