"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",59.77,0.314935924999487,0.0178491504791493,0.291031893943882,0.308293269635852,0.315051077874639,0.320257533312753,0.340045850230309
"2","sst",19.35,0.778267292223553,0.0175378559947084,0.760553943781746,0.76253014030223,0.776310964081601,0.791598296628215,0.800343116323974
"3","sss",9.55,0.890491899235748,0.0163963623094181,0.862858873915809,0.890739251999582,0.893207721945686,0.902683510697164,0.9029701376205
"4","sbtm",8.1,0.907165925587874,0.0146156543896027,0.889561146028118,0.897179821594616,0.908312081353643,0.913538348250971,0.927238230712022
"5","v",3.23,0.962991569689843,0.00847548083579605,0.95477532333894,0.959479865437102,0.961433251737002,0.961992534452341,0.977276873483827
"6","tbtm",0,1,0,1,1,1,1,1
"7","mld",0,1,0,1,1,1,1,1
"8","u",0,1,0,1,1,1,1,1
"9","xbtm",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
