"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sbtm",39.8,0.572252907286155,0.0479100990450089,0.505551628426707,0.540515847817885,0.586932396806979,0.613145157056679,0.615119506322526
"2","fish_biomass",36.35,0.609398029462628,0.0462116021554663,0.571054122328176,0.580761898563099,0.585790581970138,0.626483549632484,0.682899994819241
"3","xbtm",18.97,0.796114322110712,0.0160361528193559,0.782681376674731,0.784171374355136,0.791564035088994,0.800190228886806,0.821964595547894
"4","sst",3.81,0.959099087397408,0.00282311666387734,0.95553803352236,0.956634012352569,0.960285643613224,0.961476426832739,0.961561320666148
"5","depth",1.07,0.98849957258266,0.000865477858411218,0.987060140067339,0.988571480302228,0.988719239418819,0.98874790323576,0.989399099889153
"6","tbtm",0,1,0,1,1,1,1,1
"7","mld",0,1,0,1,1,1,1,1
"8","sss",0,1,0,1,1,1,1,1
"9","u",0,1,0,1,1,1,1,1
"10","v",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
"12","dfs",0,1,0,1,1,1,1,1
