"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.699074074074074,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.761656760968571,"Preprocessor1_Model1"
"3","roc_auc","binary",0.759191176470588,"Preprocessor1_Model1"
"4","tss_max","binary",0.433088235294118,"Preprocessor1_Model1"
