"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.800925925925926,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.794030893760728,"Preprocessor1_Model1"
"3","roc_auc","binary",0.902022058823529,"Preprocessor1_Model1"
"4","tss_max","binary",0.629411764705882,"Preprocessor1_Model1"
