"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sbtm",21.67,0.651847147207947,0.0118834380544615,0.633998579730177,0.647347132786978,0.655658218240021,0.656660625309725,0.665571179972833
"2","brick_sst",17.2,0.723646595439703,0.00959124693239122,0.710224638333162,0.719533666383383,0.724165056606185,0.728559339187476,0.735750276688308
"3","dfs",10.78,0.826732787646477,0.004512774462345,0.818913052929555,0.827059886370436,0.828283454395425,0.829432458650114,0.829975085886854
"4","brick_v",8.96,0.85593839943268,0.00563682548222541,0.850483796694642,0.850817811272692,0.855384406928324,0.859395169671149,0.863610812596594
"5","fish_biomass",8.49,0.863523443059425,0.00351209098790394,0.858832350293779,0.862545795585107,0.862963826720754,0.864811751251024,0.868463491446463
"6","log_depth",7.35,0.88191334244481,0.000643520320019539,0.880978922756675,0.881518547912721,0.882204738625876,0.88238738579025,0.882477117138525
"7","brick_mld",6.95,0.888343393234026,0.00324092969003005,0.883593538917607,0.888171041304402,0.888351546450892,0.888883435822455,0.892717403674773
"8","brick_u",6.58,0.894255581031408,0.00282491443715953,0.891468051586022,0.892506712857179,0.893376621955332,0.895281579730633,0.898644939027874
"9","brick_xbtm",5.74,0.907722923638751,0.00612009914940487,0.900510045734074,0.903875256955985,0.906161956909674,0.913361214896862,0.914706143697159
"10","brick_sss",4.85,0.922079016984023,0.00685424161767943,0.911154128068123,0.92007048347633,0.924288683181605,0.926403347643743,0.928478442550314
"11","brick_tbtm",1.41,0.977373166164607,0.00126920445554439,0.975322181289568,0.977052467417091,0.977767862722654,0.978251867037618,0.978471452356105
"12","brick_depth",0.02,0.999649735201574,5.11973574894689e-06,0.999644257247051,0.999645077306243,0.999650796759908,0.99965194377347,0.999656600921199
