"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",40.75,-0.029185480296927,0.0221047580824977,-0.0538196191142898,-0.0437568686357905,-0.0265170033227828,-0.02609451065435,0.00426060024257805
"2","brick_sst",12.36,0.687816609373528,0.0143282101411304,0.678349240555033,0.678886488232979,0.682765440472591,0.686286162701455,0.712795714905581
"3","brick_tbtm",8.68,0.780819152298945,0.007008316705852,0.77227339847261,0.777334292698179,0.778348343595081,0.787926093166875,0.788213633561981
"4","brick_sss",0,1,0,1,1,1,1,1
"5","brick_sbtm",2.65,0.933039645776097,0.00473332447212019,0.928718943086368,0.931030837715415,0.93140282070772,0.932991485667177,0.941054141703805
"6","brick_mld",8.53,0.784534133685699,0.0116295272131658,0.769349116722993,0.780712514397128,0.782438102449342,0.789222896996168,0.800948037862866
"7","dfs",8.92,0.774767052340967,0.0154130909882349,0.759398758968095,0.765396058778966,0.774316277077964,0.774936691723574,0.799787475156236
"8","brick_u",5.75,0.854770983980914,0.00822995191321957,0.845159070355136,0.848937350815434,0.855916516154112,0.857396014963007,0.866445967616879
"9","brick_v",7.42,0.812683117784653,0.00659556587786024,0.804534561148843,0.806533696121848,0.816481402578455,0.81758450669134,0.818281422382778
"10","brick_xbtm",4.93,0.875440296323551,0.00778325456526893,0.863787922969319,0.87345333141626,0.876688632643133,0.878152726519149,0.885118868069894
