"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",14.26,0.941367596122024,0.00235619264595929,0.939104194256486,0.939843125011646,0.940052617426924,0.943845338813453,0.943992705101609
"2","brick_sst",13.01,0.946531211815877,0.00291779046560436,0.942888661034826,0.944098651796787,0.947860857213545,0.947944569059042,0.949863319975185
"3","brick_tbtm",7.05,0.9710011315274,0.00268434650713902,0.968447669986371,0.968747502662259,0.970249432742282,0.973003115009759,0.974557937236327
"4","brick_sss",11.15,0.95416072401565,0.00338142351694145,0.949015426392156,0.953601017676946,0.954740032610916,0.955068765632236,0.958378377765993
"5","brick_sbtm",19.74,0.918869979001519,0.00322052426708376,0.91582733897878,0.917123812807182,0.917347330204552,0.92016228761076,0.923889125406323
"6","brick_mld",2.45,0.98994188981753,0.000616041228901814,0.989156943835419,0.989416414156925,0.990199886161175,0.990416137576465,0.990520067357666
"7","dfs",7.99,0.967167817007436,0.00139536013955235,0.965867628076454,0.966283366463386,0.966495834723009,0.967970160026087,0.969222095748242
"8","brick_u",5.34,0.978065085257347,0.0014939758535092,0.975535767874979,0.978222225179697,0.97822395469994,0.979047018903375,0.979296459628746
"9","brick_v",14.6,0.939981206761226,0.00295093420729501,0.936144402153737,0.937668316924603,0.940979969923236,0.942057699757504,0.943055645047052
"10","brick_xbtm",4.42,0.981820065240397,0.00135105581740332,0.979524369739891,0.982022815869802,0.982150436337613,0.982296627886581,0.983106076368099
