"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.766423357664234,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.361258435072182,"Preprocessor1_Model1"
"3","roc_auc","binary",0.854243970315399,"Preprocessor1_Model1"
"4","tss_max","binary",0.647727272727273,"Preprocessor1_Model1"
