"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.970588235294118,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.527238242446972,"Preprocessor1_Model1"
"3","roc_auc","binary",0.979591836734694,"Preprocessor1_Model1"
"4","tss_max","binary",0.948979591836735,"Preprocessor1_Model1"
