"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.92156862745098,"Preprocessor1_Model1"
"2","boyce_cont","binary",-0.282266160677576,"Preprocessor1_Model1"
"3","roc_auc","binary",0.98469387755102,"Preprocessor1_Model1"
"4","tss_max","binary",0.969387755102041,"Preprocessor1_Model1"
