"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sst",55.15,0.329698879574294,0.0480482552094289,0.284241460060108,0.295715592547706,0.315715527706713,0.349450409390804,0.40337140816614
"2","dfs",25.58,0.689145585550011,0.0200438765867953,0.654513891553778,0.688893085118486,0.699626536549487,0.701331551168349,0.701362863359955
"3","tbtm",11.77,0.856922757329967,0.0226073781922835,0.823719359346682,0.855640656733488,0.858110443014329,0.859706563593276,0.887436763962059
"4","u",3.31,0.959766699082223,0.0096870436727793,0.946432132940068,0.957735715316959,0.95963085977207,0.961465339285127,0.973569448096892
"5","v",2.17,0.973675120741341,0.00235581498750811,0.971405131225046,0.973026435116215,0.973098854972649,0.973165776698219,0.977679405694576
"6","xbtm",1.23,0.984993827893138,0.00154866118115018,0.983185823256541,0.984247306798081,0.984860675704438,0.985303815921713,0.987371517784917
"7","mld",0.46,0.994430358936481,0.00218950838538807,0.991443355972019,0.993811978482355,0.994291551862475,0.995110301055707,0.99749460730985
"8","fish_biomass",0.29,0.996451364876668,0.000388837743029797,0.995868406572634,0.9962942812325,0.996510932930823,0.996740646977041,0.996842556670344
"9","log_depth",0.04,0.999472568346115,0.000120881565933143,0.999328214326409,0.999361994429328,0.999513160933161,0.999560150838717,0.999599321202957
"10","sss",0,1,0,1,1,1,1,1
"11","sbtm",0,1,0,1,1,1,1,1
