"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.960629921259842,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.492055292297199,"Preprocessor1_Model1"
"3","roc_auc","binary",0.988198757763975,"Preprocessor1_Model1"
"4","tss_max","binary",0.956521739130435,"Preprocessor1_Model1"
