"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.847222222222222,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.948699562557945,"Preprocessor1_Model1"
"3","roc_auc","binary",0.905048335123523,"Preprocessor1_Model1"
"4","tss_max","binary",0.688721804511278,"Preprocessor1_Model1"
